r,g,b
98,81,72
143,124,104
119,103,88
112,97,88
129,118,104
233,228,226
238,228,208
240,225,201
237,223,196
241,226,200
243,227,201
243,227,200
242,225,199
241,225,196
239,223,192
241,224,194
241,224,193
243,226,195
242,226,197
243,226,198
242,225,197
242,225,197
242,225,198
243,226,198
244,227,199
244,227,201
243,228,199
243,227,198
242,226,197
243,226,197
243,226,198
241,226,197
242,227,198
242,227,198
241,226,197
241,226,195
240,226,197
239,225,197
237,223,194
231,225,202
230,219,195
228,219,193
226,218,193
228,221,205
229,223,211
230,223,203
233,221,198
232,221,195
231,219,195
231,220,205
230,229,234
188,187,187
127,108,98
98,80,73
171,165,153
188,163,136
164,150,129
201,172,144
214,203,200
234,230,222
235,223,199
234,222,198
234,221,195
237,223,197
236,222,196
237,223,196
237,222,199
236,222,201
236,228,217
237,234,235
225,227,227
112,104,98
122,111,97
109,96,88
130,115,97
133,116,100
131,115,98
142,126,108
130,114,98
160,144,121
161,144,122
158,141,113
163,145,121
140,124,107
121,107,95
183,170,151
203,196,171
156,156,134
177,170,146
167,157,131
168,144,121
184,159,133
178,154,127
137,116,98
146,128,110
136,119,103
142,121,103
156,133,112
135,113,99
151,131,112
151,128,111
125,108,97
121,104,89
110,95,83
200,193,173
239,229,218
238,223,198
240,226,200
241,226,200
241,225,199
241,225,199
243,226,201
241,224,196
241,224,194
241,224,194
240,223,192
241,224,194
241,224,197
242,225,197
241,224,196
242,225,197
243,226,198
243,226,197
244,227,199
243,226,201
243,228,199
242,227,198
242,226,198
242,225,197
243,227,198
241,226,197
243,228,199
242,227,198
241,226,197
241,225,195
240,226,198
240,226,200
238,224,197
228,222,200
229,218,194
227,217,189
225,217,188
227,216,186
230,219,191
232,219,193
232,220,194
232,220,194
231,220,194
230,221,201
233,231,234
206,202,196
186,158,136
138,116,104
184,182,174
203,175,145
178,169,158
227,218,214
234,234,233
236,228,222
235,223,198
236,224,199
238,224,198
236,222,196
235,222,194
236,222,195
237,226,214
237,235,230
235,235,234
236,234,235
149,151,148
87,76,78
89,78,72
108,98,91
107,95,87
115,103,92
139,125,105
147,131,109
124,105,94
151,133,114
144,124,108
164,141,119
183,160,136
165,146,126
162,149,131
216,203,175
220,211,179
226,214,187
212,200,176
166,154,131
172,150,125
168,142,118
177,156,130
146,128,108
133,115,100
148,126,110
166,139,116
175,150,124
160,135,114
180,156,129
163,138,118
102,85,75
136,119,99
131,113,100
158,147,130
213,205,180
240,225,202
241,226,201
240,225,200
241,225,199
241,225,199
243,226,201
242,225,198
241,224,195
240,223,194
239,223,193
242,225,195
241,224,195
242,225,196
242,225,196
242,225,196
241,224,195
243,226,197
244,227,199
243,226,199
244,228,200
243,227,200
242,226,198
242,225,197
243,227,198
242,227,198
242,227,198
242,227,198
241,226,197
241,225,196
241,226,198
240,227,201
238,224,196
230,224,204
229,218,197
227,217,190
228,217,190
229,218,191
230,219,192
231,220,193
231,219,194
230,218,193
231,220,194
229,221,196
233,233,235
222,223,221
201,188,178
197,183,164
213,213,212
213,202,189
226,224,222
237,233,235
235,229,220
235,224,207
236,224,198
236,224,198
237,223,197
237,223,196
237,223,196
235,223,199
235,232,226
235,229,226
213,211,202
184,182,168
90,84,83
93,82,75
133,122,111
103,91,85
104,90,84
120,104,92
114,100,92
108,94,84
120,105,93
139,122,104
158,139,122
170,149,127
189,165,141
178,157,135
191,179,155
229,216,188
232,218,191
230,217,190
225,212,185
178,165,141
168,146,120
168,143,121
151,132,110
142,125,105
120,102,90
158,135,115
164,138,117
174,148,125
147,123,102
150,126,105
165,140,114
117,100,88
143,127,109
139,121,104
142,129,120
204,196,171
240,225,200
242,226,202
241,225,200
240,224,198
240,224,198
241,225,198
240,225,198
240,223,196
240,223,195
240,223,194
241,224,194
241,224,194
242,225,195
242,225,195
242,225,195
242,225,195
242,225,196
243,226,198
244,227,199
244,227,199
243,226,197
243,226,197
242,225,197
243,226,198
241,226,197
241,226,197
241,226,197
241,226,197
241,225,195
240,225,197
241,227,201
238,224,193
230,224,204
228,217,195
228,218,192
229,218,193
229,218,193
230,218,194
229,217,193
230,218,195
231,219,196
230,219,194
229,220,195
234,229,225
233,231,228
233,234,236
229,224,212
227,228,230
229,230,229
237,235,235
236,232,225
233,221,197
236,223,199
236,224,198
235,223,197
236,223,196
237,223,196
235,222,195
236,221,196
234,222,198
218,208,181
200,193,171
98,92,86
103,91,87
103,91,85
138,125,109
130,116,103
153,137,119
159,141,124
144,125,108
123,106,98
107,94,84
127,112,98
135,117,103
158,137,116
189,165,143
165,143,120
199,187,162
232,219,190
233,219,192
231,218,191
230,217,191
183,170,146
168,145,121
167,146,124
148,130,114
130,114,99
108,89,84
153,130,113
158,132,108
189,164,137
177,155,126
145,120,102
168,144,121
121,104,92
143,127,111
143,126,105
126,113,101
221,210,200
239,224,201
241,225,199
241,225,199
242,226,200
242,226,200
242,226,196
240,225,195
241,225,196
240,223,195
242,225,196
241,224,194
241,224,194
242,225,195
242,225,196
242,225,195
240,223,193
242,225,196
243,226,198
244,227,199
243,227,196
243,226,195
243,226,197
241,225,197
242,226,198
240,225,196
240,225,196
241,226,197
240,225,196
240,224,195
240,226,198
241,227,201
238,224,196
229,223,201
229,218,194
227,218,190
228,218,191
227,217,190
227,217,190
229,219,192
232,220,194
232,220,194
232,220,194
230,219,191
229,218,190
228,219,195
228,221,201
228,218,193
234,229,222
235,233,230
237,231,226
235,225,202
236,222,195
238,224,197
238,224,198
237,223,197
236,222,196
237,223,197
236,222,198
236,222,197
235,221,195
217,209,187
124,121,110
81,71,71
108,97,89
123,109,98
132,116,100
166,148,126
153,135,113
142,124,105
148,131,115
146,129,111
144,130,111
144,128,111
123,107,96
175,152,128
178,156,132
170,153,134
228,216,195
236,223,195
236,222,196
233,221,194
230,216,193
177,167,146
164,143,123
144,125,110
144,127,111
121,108,97
132,111,97
156,134,116
161,135,114
182,158,133
159,134,116
166,141,119
169,145,121
149,128,111
133,117,101
143,124,107
118,103,93
218,209,201
240,230,222
241,225,201
239,225,197
241,225,199
243,227,201
242,225,197
241,224,196
240,223,195
242,225,197
241,224,195
240,223,193
240,223,193
242,225,197
241,224,197
242,225,198
242,225,197
243,226,197
243,226,198
244,226,201
244,227,199
243,226,198
242,227,198
240,225,196
241,226,197
241,226,197
239,225,195
238,224,194
240,226,199
239,225,198
239,225,200
241,226,203
238,224,197
230,224,202
229,218,195
227,218,190
227,217,190
228,218,191
228,218,191
230,220,193
232,220,194
233,221,195
232,220,194
230,219,191
228,217,188
228,218,190
229,217,189
231,217,190
230,219,195
230,219,196
231,220,196
234,221,195
235,221,194
236,222,195
235,221,195
235,221,195
236,222,196
236,222,196
235,221,195
235,221,195
233,219,195
206,201,177
84,76,73
90,80,78
117,106,95
119,107,96
137,122,112
155,138,122
162,144,125
165,147,126
153,134,113
155,140,118
146,133,117
149,132,114
117,101,95
181,161,139
174,154,132
173,162,143
230,221,195
237,223,198
238,224,198
235,222,195
227,214,189
169,165,145
143,130,118
130,114,105
129,114,99
121,109,95
155,135,116
158,136,118
167,141,120
177,155,132
134,111,100
159,135,114
163,138,114
162,138,121
127,112,96
134,117,101
114,100,88
208,201,182
239,233,228
242,228,209
241,226,199
241,225,199
242,226,200
245,228,200
244,227,199
243,226,198
243,226,198
241,224,195
240,223,193
240,223,192
240,223,192
241,224,193
242,225,197
243,226,198
243,226,198
244,227,199
244,226,201
243,226,198
243,226,198
243,228,199
242,227,198
242,227,198
240,225,196
240,225,196
239,225,195
239,225,198
239,225,196
239,225,197
240,225,200
238,224,197
230,223,202
228,217,193
226,217,189
227,218,189
229,219,191
231,221,193
230,220,192
231,220,191
232,220,193
230,218,190
229,218,189
228,217,187
228,217,188
229,217,189
228,218,191
230,220,193
230,220,191
233,222,194
234,222,196
236,222,195
236,222,195
236,222,195
235,221,194
235,222,196
233,221,195
235,222,196
235,222,197
228,217,194
205,201,180
75,67,64
98,87,84
109,97,86
103,91,84
107,94,89
155,138,124
167,149,129
152,136,114
153,134,115
136,124,110
97,86,82
155,139,121
105,91,83
180,160,138
170,150,133
177,166,146
231,219,196
236,222,198
235,222,196
235,222,197
231,220,195
191,187,164
112,100,94
113,101,92
132,116,103
124,106,95
161,138,119
162,137,118
163,137,116
169,148,124
131,111,101
156,136,115
156,135,110
157,134,114
124,106,95
126,112,98
115,99,88
221,211,188
240,231,219
242,228,209
244,226,202
243,227,202
242,226,201
242,226,200
243,227,201
243,227,199
242,226,198
241,226,197
240,224,195
240,224,195
240,224,195
239,224,194
239,224,195
240,224,195
241,226,197
243,227,199
242,226,199
243,226,198
242,225,197
243,226,198
243,227,199
243,227,200
241,225,198
241,225,199
240,226,198
239,225,198
239,225,196
239,225,198
240,227,201
236,223,196
229,222,201
228,217,193
226,217,190
227,217,191
230,220,193
230,219,191
232,221,193
231,220,190
231,219,193
228,217,190
229,218,191
228,217,190
230,218,191
230,218,191
229,219,192
230,220,193
231,220,192
233,222,194
234,222,194
236,222,195
236,222,195
236,222,195
235,221,194
235,222,196
234,222,196
233,221,196
233,222,199
225,218,197
161,154,144
75,66,68
121,110,97
143,129,112
128,112,99
143,128,110
160,143,125
158,142,126
113,98,93
99,89,83
74,61,63
130,116,107
138,120,107
108,93,89
185,165,142
138,123,109
201,190,169
231,219,194
234,221,195
233,221,195
234,222,197
231,221,196
202,197,174
99,89,82
116,103,90
126,111,101
135,116,104
166,144,121
164,138,118
157,132,110
167,146,120
147,129,113
152,132,110
156,134,113
157,134,115
148,131,113
115,100,91
113,99,87
230,218,193
235,223,199
239,225,201
241,225,202
243,227,202
243,227,202
243,227,201
243,227,201
242,226,201
243,227,201
241,225,198
242,227,198
242,227,198
240,225,196
239,224,195
240,225,196
240,225,196
239,224,195
241,226,196
241,226,196
242,225,197
240,223,195
243,226,198
243,226,198
243,226,199
241,225,199
241,225,199
241,227,200
241,227,200
239,225,196
239,225,199
239,225,200
236,224,196
228,222,202
226,217,193
226,217,190
228,218,192
228,218,191
229,218,190
229,219,191
229,219,190
229,218,191
228,217,190
230,218,191
229,217,191
229,217,191
229,217,191
228,218,191
230,220,193
232,221,194
232,221,194
235,222,195
236,222,196
236,221,196
236,222,195
235,221,194
233,220,194
234,222,196
232,220,196
231,222,200
214,208,188
145,139,130
86,78,75
135,123,107
132,118,101
158,142,126
167,151,131
144,129,110
122,109,96
110,98,91
139,122,110
127,113,99
131,116,106
156,136,120
135,117,103
181,161,137
134,120,107
218,207,183
232,220,194
234,221,195
234,221,195
234,221,196
233,222,197
202,196,173
103,93,87
128,112,98
117,104,92
144,125,111
172,150,126
161,138,116
163,139,117
165,145,120
154,136,116
148,129,108
149,127,108
163,141,121
163,147,124
97,82,76
119,107,95
223,212,187
237,223,195
238,224,196
238,224,195
241,225,198
243,227,202
242,226,201
244,228,203
244,228,203
242,226,201
241,225,199
242,226,198
242,226,198
241,226,197
240,225,196
241,226,197
241,226,197
240,225,195
240,225,194
240,225,194
241,224,197
239,223,194
242,226,197
242,225,197
243,227,199
241,226,199
241,226,199
241,227,200
240,226,199
239,225,196
240,226,199
239,225,200
237,223,195
229,223,205
225,218,194
226,217,189
228,218,191
228,218,191
228,219,190
227,218,189
227,218,189
227,218,189
228,217,189
228,217,189
229,217,190
230,218,192
230,218,192
228,218,191
230,220,193
231,220,194
232,220,194
234,221,196
237,222,198
237,222,198
235,221,194
235,221,194
234,221,195
235,223,197
234,222,198
229,219,198
214,207,188
108,102,96
95,85,82
110,98,90
116,103,94
142,127,115
136,120,106
139,124,107
145,128,114
141,125,110
144,126,108
128,114,101
128,113,102
155,136,119
158,138,124
175,157,134
164,149,134
227,215,189
233,221,195
236,222,196
236,222,196
236,222,196
231,221,197
209,204,181
106,94,90
133,116,105
135,119,104
153,133,113
176,153,132
165,143,119
163,141,119
157,135,113
156,137,117
143,125,106
148,127,107
165,143,118
164,146,123
113,97,90
145,131,116
220,211,185
237,223,194
236,222,193
237,223,193
239,224,194
242,226,200
243,227,200
244,228,203
244,228,204
242,226,201
242,226,200
243,227,201
243,227,201
243,228,199
242,227,198
241,226,197
241,226,197
239,224,195
240,225,196
241,226,197
241,225,199
240,225,195
241,226,196
242,227,198
242,227,198
242,227,198
241,226,197
240,226,199
240,226,199
239,225,197
239,225,199
239,225,200
237,223,196
229,223,205
226,218,194
227,218,190
229,219,192
227,217,190
227,218,189
227,218,189
227,218,189
227,218,189
228,218,189
229,218,190
229,218,191
231,219,193
230,218,192
229,219,192
231,221,194
232,220,194
234,222,196
235,222,196
236,222,195
236,222,196
236,222,195
238,224,197
235,222,196
236,223,197
234,223,198
226,216,195
206,200,181
90,84,77
93,83,78
109,96,89
120,108,98
118,103,95
142,126,110
150,135,116
130,114,99
119,102,91
150,132,114
133,118,105
127,111,103
144,125,110
150,130,115
159,142,125
183,171,155
229,217,191
232,220,194
234,221,195
237,223,197
237,224,198
233,222,198
224,218,196
115,105,92
140,124,109
151,132,112
163,141,116
172,150,127
158,136,112
157,135,112
165,141,120
161,139,120
141,122,103
151,130,110
166,144,118
171,150,126
124,106,96
161,147,127
219,207,181
238,223,195
237,223,194
238,224,194
240,225,195
241,225,199
243,228,198
243,227,201
244,228,202
244,228,203
243,227,202
243,227,201
243,227,201
243,228,199
241,226,197
242,227,198
241,226,197
240,225,196
241,226,196
241,226,197
241,225,199
241,226,196
242,227,197
242,227,198
242,227,198
242,227,198
242,227,198
240,226,199
241,227,200
240,226,197
240,226,199
240,225,200
236,222,195
228,223,204
224,215,191
223,216,192
226,219,193
224,217,189
224,217,188
224,217,188
227,217,190
228,218,191
227,218,190
228,219,191
231,220,193
232,220,194
231,219,193
229,219,193
232,222,196
234,224,197
233,223,197
234,223,198
236,224,200
236,224,200
237,225,201
236,224,200
236,223,197
236,223,197
233,222,197
230,220,199
190,187,168
87,77,71
126,114,103
126,113,99
131,117,102
119,103,95
154,136,120
146,128,112
121,103,93
144,126,113
149,133,115
131,116,103
128,110,102
147,128,114
152,133,115
144,130,114
210,201,179
233,221,195
233,221,195
235,222,196
236,222,196
236,223,197
234,223,199
230,221,199
120,115,103
147,129,115
159,141,117
183,162,134
171,150,124
161,140,115
162,141,116
171,149,126
166,146,125
145,124,104
165,140,121
166,142,119
164,145,125
146,127,105
152,141,122
225,213,186
238,224,196
239,225,198
238,224,196
240,225,195
240,225,195
241,225,199
241,225,199
243,227,201
243,227,201
243,227,201
242,226,200
242,226,200
240,225,196
240,225,196
240,225,196
241,226,197
241,226,196
242,226,196
241,226,198
240,225,195
240,225,193
241,226,196
241,226,197
242,227,198
241,226,197
242,227,198
239,225,198
239,225,198
240,226,199
239,225,198
239,226,199
236,225,198
229,224,204
226,217,194
226,218,194
225,218,192
224,217,189
223,216,187
225,218,189
226,216,189
227,217,190
228,218,192
228,218,192
230,219,193
232,220,194
232,220,194
232,221,198
234,223,200
234,223,200
233,222,199
233,222,198
235,223,199
234,222,198
236,224,200
236,224,200
234,223,197
232,221,195
231,220,193
219,213,189
155,150,133
130,118,104
119,105,91
152,135,121
133,116,102
156,139,121
151,133,120
139,122,106
144,127,111
140,122,108
138,121,107
127,112,100
131,113,103
143,124,110
155,136,117
165,150,132
219,211,184
232,221,194
233,221,195
235,222,196
237,223,197
236,223,196
232,221,194
224,216,191
143,137,122
138,123,108
172,153,129
187,165,140
175,153,129
160,138,113
158,137,113
164,142,121
167,146,128
148,127,109
160,139,117
128,108,94
153,136,116
154,137,117
176,164,146
235,222,195
239,225,197
240,226,199
240,226,199
239,223,197
240,224,198
242,226,200
242,226,200
243,227,201
243,227,201
241,225,199
243,227,201
243,227,201
242,227,198
240,225,196
240,225,196
241,226,197
243,228,198
242,226,199
240,224,199
242,226,199
242,226,197
241,226,197
242,227,198
242,227,198
241,226,197
241,226,198
240,226,199
239,225,198
239,225,198
238,224,197
237,225,198
235,224,197
227,223,206
225,218,196
225,218,191
225,218,192
226,219,192
224,217,189
224,217,188
224,216,188
226,218,190
226,217,190
229,220,192
230,220,194
233,222,197
232,222,197
234,223,202
236,225,205
234,223,202
235,224,202
234,222,199
236,224,200
235,223,199
236,224,202
233,221,199
233,222,196
234,222,198
234,221,197
213,209,185
129,119,103
156,142,126
108,95,84
138,124,109
132,117,104
154,139,121
133,119,103
138,124,108
109,96,87
123,104,96
168,149,129
144,129,112
146,129,115
141,125,107
163,144,124
170,160,139
226,218,192
236,224,199
236,224,199
235,223,199
235,223,200
235,223,200
232,223,198
218,211,188
152,148,130
131,119,106
177,156,133
189,167,143
177,155,132
168,147,122
168,147,123
168,144,125
165,144,124
149,131,113
158,140,120
141,121,107
137,121,103
144,130,111
194,183,163
235,222,197
241,226,199
240,225,199
240,224,198
242,226,200
242,226,201
242,226,198
242,226,198
242,227,200
243,227,201
244,228,202
245,229,203
243,227,201
243,228,202
243,227,201
243,227,201
243,227,201
243,228,201
242,226,200
242,226,201
241,225,197
240,225,196
243,228,199
241,226,197
242,227,198
241,226,197
241,226,197
240,226,199
238,224,197
237,224,194
238,224,196
237,225,198
235,225,196
226,222,206
223,217,195
224,217,190
225,218,192
225,218,191
225,218,190
224,217,189
225,218,190
225,218,190
227,218,191
228,218,192
230,220,194
233,223,198
234,224,199
235,224,201
235,224,201
234,222,198
234,222,197
236,224,200
235,223,199
234,222,198
234,222,198
233,221,197
233,221,196
232,220,196
228,218,196
173,172,157
124,112,100
135,122,111
96,85,80
112,99,89
141,127,113
145,130,112
135,120,108
97,83,81
127,110,101
167,150,131
168,148,128
120,104,91
144,129,116
157,142,118
148,133,112
188,178,156
227,217,192
236,224,201
236,224,200
237,225,200
236,224,199
235,223,198
235,224,198
228,220,196
199,195,174
123,112,101
166,146,125
196,174,151
180,158,136
168,146,121
173,151,127
177,156,136
160,141,123
145,129,112
147,129,111
145,125,111
134,117,101
144,131,111
212,200,179
235,223,198
241,225,199
241,225,199
241,225,199
243,227,201
244,228,202
245,229,203
243,227,202
244,228,203
244,228,202
244,228,202
246,230,204
245,229,203
246,230,205
244,228,203
244,228,203
244,228,203
243,227,202
242,226,200
241,225,199
243,228,199
241,226,197
242,227,198
241,226,197
242,227,198
241,226,197
241,226,197
238,225,194
239,226,194
238,225,194
239,225,196
237,224,197
234,224,194
228,224,207
222,216,194
224,217,190
224,216,192
225,217,192
225,217,190
226,218,190
225,218,190
227,220,193
229,219,195
232,221,197
233,222,199
234,224,200
235,225,200
235,225,201
234,224,200
237,224,199
237,223,198
236,223,199
236,224,200
234,222,197
234,222,196
233,221,195
234,222,196
232,221,198
225,218,195
157,156,139
148,136,119
111,100,94
90,79,77
114,101,95
132,117,104
154,137,120
119,102,91
126,112,101
155,137,118
157,141,120
160,143,123
142,127,112
116,102,93
153,136,117
139,126,110
225,215,190
234,223,198
233,221,197
235,223,198
237,224,198
237,224,197
236,223,197
235,222,197
230,220,196
214,209,188
132,124,112
148,130,113
204,182,161
184,161,140
173,150,127
178,156,132
162,143,122
152,135,117
130,113,99
146,128,108
152,133,117
134,117,100
147,135,116
216,205,183
234,222,196
241,226,200
242,226,201
242,226,200
243,227,201
243,227,203
244,229,202
244,228,202
244,228,202
244,228,202
243,227,201
244,228,201
245,229,202
246,229,204
245,228,204
244,228,203
244,228,203
243,227,201
243,227,200
243,227,200
242,227,198
242,227,198
243,227,199
242,226,197
242,227,198
242,227,199
240,225,197
239,225,197
238,224,197
239,225,195
239,225,197
238,225,198
234,223,195
227,222,206
223,217,195
224,217,191
225,218,193
225,217,191
225,215,188
225,215,188
225,218,191
228,221,197
231,221,199
232,221,199
233,222,200
234,223,201
236,225,201
237,226,204
237,226,204
235,224,200
234,222,198
235,223,200
235,223,200
235,223,197
234,222,196
234,222,196
233,223,198
232,221,199
231,222,201
177,173,156
142,130,112
109,97,91
110,98,89
121,107,97
119,102,97
153,136,117
132,113,104
161,144,124
157,138,119
161,142,123
162,143,124
152,134,115
148,132,117
164,146,127
164,150,131
233,222,196
237,225,202
236,224,199
233,221,196
236,223,196
239,225,199
238,224,200
234,222,199
232,224,202
221,215,195
131,126,112
139,124,107
186,166,144
193,170,150
182,159,136
176,156,133
160,140,121
151,134,115
127,108,97
153,135,113
146,128,111
147,129,112
148,137,119
222,212,187
236,224,197
241,226,200
243,227,202
243,227,202
244,228,203
245,229,205
244,229,200
243,228,199
243,227,200
243,227,201
243,227,200
244,227,199
243,226,198
245,228,200
245,227,202
245,228,203
245,229,203
244,228,201
244,229,200
242,227,198
242,227,198
242,227,198
243,228,199
241,226,197
242,226,199
242,226,200
240,225,198
238,224,195
237,223,194
237,224,193
239,225,197
238,226,199
234,223,195
227,222,209
225,218,200
222,215,188
223,216,188
224,216,189
226,216,189
227,217,190
227,220,193
230,223,198
232,222,200
234,223,201
235,225,201
234,223,199
236,225,205
235,224,202
236,225,203
236,224,200
235,223,199
235,223,200
236,224,201
235,223,197
234,222,196
233,221,195
231,220,199
234,223,200
226,218,194
180,176,158
133,121,103
122,108,99
154,141,124
128,113,104
155,139,122
144,127,111
160,143,126
152,134,116
173,152,131
180,158,137
157,137,120
120,104,96
120,106,97
154,136,119
186,172,150
236,224,201
237,224,204
236,224,202
236,224,201
239,226,201
240,225,202
239,225,203
234,223,199
232,223,202
228,220,198
164,161,148
123,110,99
166,149,128
190,171,143
174,155,129
166,148,128
158,138,121
155,138,120
141,123,109
164,146,127
142,124,109
148,130,114
162,151,130
233,222,197
238,225,199
242,226,201
243,227,202
243,227,203
244,228,204
243,227,201
243,228,200
243,228,200
243,228,201
244,228,202
242,226,199
243,226,198
242,225,197
243,226,195
242,225,197
243,226,200
244,228,202
244,229,202
244,229,200
243,228,199
244,229,200
242,227,198
241,228,199
241,228,199
241,226,198
242,226,200
240,224,198
238,224,195
238,224,195
236,222,192
237,223,195
237,225,197
236,224,199
226,224,208
225,220,201
223,217,192
224,218,192
223,217,191
226,219,192
227,220,193
231,221,196
232,221,200
234,223,202
236,225,203
234,223,200
235,225,200
232,222,197
234,224,199
234,224,199
235,224,200
234,222,198
234,222,198
236,224,201
235,223,197
233,223,198
233,223,198
235,224,202
234,223,201
231,222,198
176,175,155
115,103,89
158,145,127
108,93,89
131,114,100
158,142,123
169,152,132
165,148,128
169,151,131
176,154,134
181,163,144
113,99,89
101,88,83
91,79,75
126,113,100
194,180,157
236,224,200
237,225,201
237,225,201
239,227,203
240,228,203
239,227,205
239,226,206
237,225,201
237,225,201
231,220,200
182,177,160
116,104,96
152,135,115
188,165,139
168,147,127
156,139,120
171,152,131
157,140,121
144,128,115
161,144,125
154,136,120
162,146,122
166,156,135
237,222,201
240,226,201
241,227,201
241,227,201
241,227,201
243,229,203
241,227,201
243,227,201
243,227,201
243,227,201
243,227,201
242,226,199
243,228,199
242,227,198
240,225,196
240,225,196
243,227,201
243,227,202
243,227,202
243,227,201
243,227,201
242,227,198
241,226,197
243,227,200
242,226,200
242,227,201
241,227,200
241,227,200
238,224,197
239,225,198
238,227,198
235,224,195
235,224,196
232,223,196
227,224,209
224,219,200
223,217,194
223,217,194
225,218,195
224,217,193
228,221,196
232,222,198
234,223,202
234,223,201
234,223,201
231,221,198
235,225,200
234,224,199
235,225,200
235,225,200
236,224,200
234,222,198
233,221,198
234,222,199
234,223,197
234,224,199
233,223,198
233,223,200
231,220,198
229,220,196
196,189,171
117,105,90
155,145,129
84,72,72
127,113,100
143,129,113
136,121,105
137,120,105
143,127,112
144,130,114
133,121,107
132,118,108
107,95,89
102,90,84
121,108,94
188,174,154
234,222,198
235,223,199
238,226,202
239,227,203
239,226,205
240,228,206
239,227,204
238,226,202
237,225,201
230,220,196
199,195,174
120,109,96
155,138,117
175,153,130
167,150,127
172,152,128
173,154,129
151,134,117
133,116,103
164,146,122
159,138,121
177,161,140
184,174,156
241,226,204
240,226,201
241,227,201
242,228,202
242,228,202
242,228,202
241,227,201
244,228,202
243,227,201
243,227,201
243,227,201
242,226,199
242,227,198
242,227,198
242,227,198
243,228,199
243,228,200
243,228,201
243,228,201
244,228,202
243,227,201
242,227,198
241,226,197
241,225,198
242,226,200
242,227,201
240,226,199
240,226,199
238,224,197
238,224,197
237,225,199
236,224,198
235,224,197
232,223,195
225,222,207
222,217,199
224,218,194
223,217,194
224,217,194
227,219,196
228,220,197
231,223,198
231,223,199
232,222,200
234,223,201
235,224,201
236,225,202
234,223,200
235,225,200
235,225,200
236,224,200
234,222,198
232,221,197
232,220,198
231,220,197
234,223,198
234,223,198
234,223,199
233,222,198
231,220,197
222,214,195
118,106,92
125,113,103
93,81,77
108,93,86
130,114,102
133,117,104
140,125,111
157,141,128
157,141,123
156,141,121
159,142,123
121,107,98
120,107,94
137,121,109
188,173,155
234,223,201
237,224,200
236,224,200
238,226,202
239,226,203
238,226,202
239,227,203
238,226,203
236,224,202
233,224,200
215,210,188
111,100,89
151,135,114
168,147,126
172,153,131
169,151,127
177,159,137
144,126,110
129,110,96
168,146,125
161,140,124
159,145,129
209,199,181
242,227,206
242,228,206
242,227,204
243,229,205
243,228,204
243,229,203
242,228,202
243,227,202
243,227,202
243,227,201
243,227,201
243,227,201
242,226,200
242,227,200
244,228,201
243,228,201
243,228,201
243,227,200
243,228,202
243,228,202
243,228,202
244,228,201
243,227,198
241,225,197
241,225,197
242,228,200
241,227,200
239,225,198
237,225,198
237,225,197
237,226,198
236,224,199
237,225,201
233,223,200
226,223,207
223,218,200
223,217,194
221,215,193
224,217,195
229,221,200
232,224,202
231,223,200
232,224,201
232,222,199
235,224,202
236,225,203
236,225,203
236,225,203
236,225,203
236,225,203
235,224,201
235,223,201
235,223,201
234,223,201
232,221,199
236,224,202
235,223,201
234,223,200
234,223,201
234,223,202
233,227,206
135,123,109
126,114,103
95,82,78
112,97,90
148,132,117
143,126,112
153,137,122
144,128,113
145,127,114
154,136,120
152,136,118
132,117,104
131,116,104
145,129,114
181,167,150
237,225,204
237,224,201
237,225,201
236,224,200
236,224,200
236,224,200
237,225,201
237,225,203
238,226,204
233,225,204
227,221,202
97,86,79
133,116,103
162,142,117
172,152,128
166,149,125
133,120,106
108,95,86
137,120,107
172,148,127
160,140,122
159,145,128
221,212,192
243,228,207
244,229,208
242,227,205
244,229,206
242,227,203
242,228,202
242,228,202
243,227,202
242,226,201
244,228,203
243,227,203
242,226,201
241,225,199
243,227,201
245,229,203
244,228,202
244,228,202
243,227,201
243,228,202
242,228,202
242,228,202
243,227,202
242,227,200
240,227,200
238,225,198
240,226,199
240,226,199
239,225,198
235,224,196
236,225,197
237,226,198
236,224,199
235,224,200
233,223,200
225,223,208
225,219,202
223,217,196
224,218,198
225,218,198
228,220,201
229,221,201
229,222,202
230,223,202
232,223,202
234,224,202
234,224,203
236,225,204
235,224,202
235,224,204
235,224,204
235,224,204
237,225,205
237,225,205
235,224,202
234,223,201
235,223,203
234,222,202
235,223,202
235,224,203
235,224,204
233,225,204
134,123,110
115,104,92
86,73,73
120,106,96
145,130,114
153,136,121
164,148,130
162,146,128
161,142,130
173,154,141
159,145,126
146,132,113
135,119,107
148,132,114
179,164,147
233,222,201
238,225,202
236,224,200
236,224,201
235,224,200
234,223,199
235,223,200
237,225,203
236,224,202
235,225,205
222,216,199
100,88,77
119,102,94
158,139,118
166,146,127
156,138,121
141,125,111
114,98,90
152,133,118
170,148,126
162,143,123
182,168,148
239,227,206
244,229,208
244,229,208
243,229,207
242,228,205
242,228,205
241,227,202
242,227,203
243,227,203
243,228,203
244,229,205
244,228,205
242,227,203
242,226,200
242,227,201
243,228,202
244,229,203
242,226,201
243,227,201
242,227,201
241,227,201
240,226,200
240,226,202
240,226,200
239,226,200
237,224,197
236,223,196
238,225,198
238,225,199
235,224,197
235,223,196
235,223,196
236,224,198
236,224,200
234,224,199
227,224,210
224,219,202
222,216,196
223,218,198
224,218,197
229,221,200
231,223,202
228,221,202
228,221,202
228,220,200
231,223,202
232,223,202
233,222,202
233,222,202
232,221,201
234,223,203
